Dt_Customer,Marital_Status,Education,Current_Age,Recency,NumWebVisitsMonth,Income,childornot,total_amt_spent,totalnum_purchases,Target,segments
8.0,1.0,2.0,52.0,83.0,2.0,56850.0,1.0,63.0,6.0,0.0,Good Customers
374.0,1.0,1.0,66.0,28.0,3.0,55267.0,1.0,405.0,17.0,0.0,Good Customers
374.0,1.0,1.0,51.0,87.0,8.0,59666.0,2.0,1027.0,20.0,1.0,Good Customers
390.0,0.0,1.0,51.0,43.0,2.0,72504.0,1.0,1478.0,22.0,0.0,Good Customers
379.0,1.0,1.0,42.0,0.0,6.0,26872.0,0.0,72.0,5.0,0.0,Bad Customers
376.0,0.0,1.0,51.0,1.0,8.0,21359.0,1.0,48.0,7.0,1.0,Bad Customers
0.0,0.0,1.0,48.0,1.0,2.0,73170.0,0.0,726.0,16.0,0.0,Good Customers
392.0,1.0,2.0,68.0,72.0,4.0,52750.0,1.0,860.0,27.0,0.0,Good Customers
372.0,1.0,2.0,37.0,72.0,1.0,91820.0,0.0,1497.0,22.0,0.0,Good Customers
19.0,1.0,2.0,53.0,12.0,3.0,65968.0,1.0,495.0,18.0,0.0,Good Customers
19.0,1.0,1.0,47.0,89.0,6.0,30772.0,2.0,20.0,4.0,0.0,Bad Customers
737.0,0.0,1.0,69.0,67.0,9.0,22507.0,0.0,570.0,19.0,0.0,Bad Customers
2.0,1.0,1.0,51.0,54.0,5.0,65685.0,1.0,769.0,21.0,0.0,Good Customers
394.0,1.0,0.0,45.0,34.0,8.0,25804.0,1.0,55.0,7.0,0.0,Bad Customers
391.0,0.0,2.0,43.0,15.0,3.0,76412.0,0.0,1808.0,18.0,1.0,Good Customers
387.0,1.0,1.0,51.0,43.0,7.0,22063.0,1.0,55.0,7.0,0.0,Bad Customers
15.0,0.0,1.0,62.0,0.0,5.0,57091.0,0.0,577.0,18.0,1.0,Good Customers
378.0,1.0,1.0,60.0,74.0,8.0,22419.0,0.0,162.0,8.0,0.0,Bad Customers
374.0,1.0,1.0,64.0,61.0,6.0,87771.0,1.0,1957.0,20.0,1.0,Good Customers
380.0,0.0,0.0,64.0,51.0,8.0,78353.0,1.0,1576.0,24.0,0.0,Good Customers
389.0,1.0,1.0,69.0,97.0,5.0,93404.0,3.0,1616.0,17.0,1.0,Good Customers
384.0,0.0,1.0,61.0,75.0,8.0,37859.0,3.0,36.0,6.0,0.0,Bad Customers
385.0,0.0,2.0,65.0,83.0,4.0,80995.0,1.0,1482.0,22.0,0.0,Good Customers
30.0,1.0,1.0,39.0,23.0,6.0,16529.0,1.0,22.0,5.0,0.0,Bad Customers
373.0,0.0,2.0,47.0,65.0,5.0,55412.0,2.0,63.0,6.0,0.0,Good Customers
751.0,0.0,1.0,31.0,94.0,6.0,48789.0,0.0,680.0,18.0,0.0,Good Customers
391.0,1.0,2.0,56.0,42.0,5.0,56575.0,2.0,542.0,20.0,0.0,Good Customers
393.0,1.0,0.0,43.0,10.0,7.0,25130.0,1.0,50.0,7.0,0.0,Bad Customers
382.0,1.0,1.0,56.0,94.0,8.0,35441.0,2.0,39.0,6.0,0.0,Bad Customers
367.0,1.0,1.0,67.0,50.0,3.0,71391.0,1.0,1043.0,28.0,0.0,Good Customers
371.0,0.0,2.0,51.0,46.0,7.0,49494.0,1.0,385.0,14.0,0.0,Good Customers
738.0,0.0,1.0,43.0,98.0,3.0,81702.0,0.0,1633.0,27.0,0.0,Good Customers
393.0,0.0,0.0,43.0,42.0,6.0,45889.0,1.0,46.0,5.0,0.0,Good Customers
10.0,0.0,1.0,46.0,30.0,5.0,56628.0,1.0,761.0,20.0,1.0,Good Customers
390.0,1.0,1.0,73.0,11.0,5.0,34026.0,2.0,76.0,9.0,0.0,Bad Customers
732.0,1.0,1.0,49.0,61.0,5.0,40049.0,1.0,290.0,14.0,0.0,Bad Customers
19.0,0.0,1.0,35.0,12.0,6.0,34176.0,1.0,89.0,11.0,0.0,Bad Customers
751.0,1.0,1.0,42.0,76.0,9.0,19419.0,1.0,70.0,11.0,0.0,Bad Customers
368.0,1.0,0.0,63.0,2.0,1.0,82504.0,0.0,1066.0,17.0,0.0,Good Customers
18.0,1.0,1.0,53.0,43.0,2.0,81205.0,0.0,2009.0,19.0,1.0,Good Customers
732.0,0.0,0.0,32.0,27.0,3.0,61618.0,0.0,1345.0,19.0,0.0,Good Customers
737.0,0.0,2.0,67.0,60.0,5.0,55284.0,1.0,764.0,23.0,0.0,Good Customers
372.0,0.0,1.0,60.0,79.0,5.0,49980.0,1.0,195.0,11.0,0.0,Good Customers
386.0,1.0,1.0,43.0,96.0,5.0,15072.0,2.0,53.0,11.0,0.0,Bad Customers
382.0,0.0,1.0,49.0,17.0,6.0,49166.0,1.0,368.0,13.0,0.0,Good Customers
20.0,1.0,2.0,69.0,0.0,4.0,65324.0,1.0,544.0,20.0,0.0,Good Customers
755.0,1.0,0.0,66.0,38.0,3.0,82347.0,0.0,1853.0,25.0,1.0,Good Customers
5.0,1.0,2.0,57.0,43.0,5.0,30843.0,2.0,35.0,6.0,1.0,Bad Customers
14.0,1.0,2.0,49.0,1.0,8.0,46374.0,1.0,446.0,18.0,1.0,Good Customers
395.0,0.0,1.0,44.0,25.0,7.0,60474.0,1.0,1180.0,31.0,0.0,Good Customers
27.0,1.0,2.0,50.0,2.0,7.0,38576.0,1.0,41.0,5.0,0.0,Bad Customers
377.0,1.0,1.0,38.0,66.0,5.0,55357.0,2.0,727.0,22.0,0.0,Good Customers
757.0,1.0,1.0,57.0,49.0,8.0,37758.0,2.0,40.0,6.0,0.0,Bad Customers
391.0,1.0,0.0,34.0,5.0,2.0,85710.0,0.0,1062.0,26.0,1.0,Good Customers
5.0,1.0,1.0,54.0,71.0,8.0,23228.0,1.0,40.0,7.0,0.0,Bad Customers
16.0,1.0,2.0,54.0,35.0,8.0,44602.0,2.0,292.0,17.0,0.0,Good Customers
387.0,1.0,1.0,36.0,94.0,6.0,7500.0,0.0,15.0,4.0,0.0,Bad Customers
757.0,1.0,0.0,34.0,80.0,7.0,38683.0,1.0,341.0,17.0,0.0,Bad Customers
378.0,0.0,0.0,48.0,61.0,7.0,49514.0,1.0,369.0,13.0,0.0,Good Customers
384.0,1.0,2.0,50.0,29.0,4.0,57906.0,1.0,401.0,17.0,0.0,Good Customers
370.0,0.0,2.0,57.0,0.0,5.0,43456.0,1.0,393.0,17.0,0.0,Bad Customers
371.0,0.0,2.0,37.0,80.0,7.0,19485.0,2.0,10.0,4.0,0.0,Bad Customers
390.0,1.0,1.0,45.0,54.0,3.0,53172.0,1.0,486.0,16.0,0.0,Good Customers
744.0,1.0,1.0,44.0,71.0,7.0,30545.0,1.0,69.0,7.0,0.0,Bad Customers
367.0,1.0,2.0,40.0,27.0,3.0,70123.0,0.0,1727.0,17.0,1.0,Good Customers
25.0,0.0,1.0,64.0,61.0,3.0,62450.0,1.0,995.0,16.0,1.0,Good Customers
19.0,1.0,1.0,47.0,55.0,7.0,21675.0,1.0,45.0,10.0,0.0,Bad Customers
27.0,0.0,0.0,42.0,35.0,7.0,42395.0,2.0,182.0,12.0,0.0,Bad Customers
389.0,1.0,2.0,45.0,34.0,3.0,61346.0,1.0,989.0,23.0,0.0,Good Customers
378.0,1.0,1.0,70.0,95.0,2.0,80812.0,0.0,1677.0,18.0,1.0,Good Customers
365.0,0.0,2.0,52.0,64.0,6.0,42835.0,2.0,595.0,23.0,0.0,Bad Customers
382.0,1.0,1.0,40.0,30.0,8.0,39922.0,1.0,156.0,9.0,0.0,Bad Customers
26.0,0.0,2.0,67.0,12.0,1.0,86424.0,0.0,1226.0,28.0,0.0,Good Customers
379.0,1.0,0.0,45.0,96.0,9.0,17117.0,1.0,128.0,11.0,0.0,Bad Customers
21.0,0.0,1.0,51.0,16.0,8.0,24762.0,1.0,86.0,9.0,1.0,Bad Customers
745.0,1.0,1.0,48.0,16.0,8.0,35797.0,1.0,68.0,7.0,0.0,Bad Customers
372.0,0.0,1.0,48.0,78.0,5.0,36627.0,2.0,16.0,4.0,0.0,Bad Customers
11.0,1.0,0.0,42.0,83.0,6.0,51111.0,2.0,55.0,7.0,0.0,Good Customers
749.0,0.0,2.0,51.0,96.0,2.0,86857.0,0.0,2114.0,22.0,1.0,Good Customers
393.0,1.0,2.0,53.0,67.0,1.0,82072.0,0.0,2018.0,19.0,0.0,Good Customers
735.0,0.0,2.0,70.0,87.0,9.0,46231.0,3.0,263.0,15.0,0.0,Good Customers
384.0,1.0,1.0,64.0,34.0,7.0,42243.0,2.0,55.0,7.0,0.0,Bad Customers
395.0,1.0,1.0,61.0,46.0,8.0,51195.0,2.0,564.0,24.0,0.0,Good Customers
379.0,0.0,2.0,45.0,7.0,5.0,68092.0,0.0,1281.0,20.0,0.0,Good Customers
387.0,1.0,1.0,50.0,73.0,9.0,31814.0,1.0,83.0,7.0,1.0,Bad Customers
753.0,0.0,2.0,58.0,54.0,5.0,51390.0,2.0,353.0,18.0,0.0,Good Customers
17.0,1.0,1.0,40.0,93.0,1.0,76630.0,0.0,1003.0,25.0,0.0,Good Customers
1.0,0.0,0.0,32.0,52.0,7.0,26868.0,1.0,14.0,4.0,0.0,Bad Customers
395.0,0.0,2.0,80.0,53.0,6.0,48948.0,0.0,902.0,24.0,1.0,Good Customers
749.0,0.0,2.0,51.0,81.0,6.0,55260.0,1.0,1139.0,25.0,0.0,Good Customers
388.0,1.0,1.0,67.0,8.0,5.0,64090.0,1.0,797.0,20.0,1.0,Good Customers
8.0,0.0,1.0,65.0,97.0,4.0,78331.0,1.0,1638.0,25.0,0.0,Good Customers
384.0,1.0,2.0,49.0,50.0,6.0,37087.0,1.0,401.0,17.0,0.0,Bad Customers
373.0,0.0,1.0,37.0,38.0,8.0,21846.0,1.0,84.0,11.0,0.0,Bad Customers
390.0,1.0,1.0,65.0,61.0,2.0,81320.0,0.0,928.0,18.0,0.0,Good Customers
379.0,0.0,1.0,53.0,46.0,6.0,54137.0,1.0,203.0,11.0,0.0,Good Customers
381.0,1.0,1.0,56.0,73.0,2.0,66825.0,0.0,858.0,16.0,0.0,Good Customers
391.0,1.0,1.0,50.0,19.0,3.0,57100.0,0.0,409.0,13.0,0.0,Good Customers
372.0,1.0,1.0,54.0,10.0,5.0,58917.0,3.0,282.0,16.0,0.0,Good Customers
22.0,0.0,1.0,46.0,94.0,0.0,85072.0,0.0,1423.0,18.0,0.0,Good Customers
374.0,0.0,1.0,62.0,10.0,2.0,86429.0,0.0,1449.0,18.0,1.0,Good Customers
393.0,0.0,1.0,52.0,37.0,7.0,45684.0,1.0,28.0,4.0,0.0,Good Customers
27.0,1.0,1.0,49.0,94.0,5.0,47889.0,1.0,67.0,6.0,0.0,Good Customers
21.0,1.0,2.0,37.0,23.0,4.0,45921.0,0.0,199.0,10.0,0.0,Good Customers
366.0,0.0,2.0,57.0,75.0,1.0,78420.0,0.0,1453.0,22.0,0.0,Good Customers
388.0,1.0,1.0,31.0,40.0,2.0,75114.0,0.0,1253.0,19.0,0.0,Good Customers
371.0,0.0,2.0,60.0,24.0,8.0,52278.0,1.0,1198.0,31.0,1.0,Good Customers
381.0,1.0,2.0,51.0,11.0,7.0,35641.0,1.0,178.0,10.0,1.0,Bad Customers
758.0,0.0,1.0,29.0,29.0,3.0,95529.0,0.0,1990.0,18.0,1.0,Good Customers
385.0,1.0,1.0,69.0,51.0,1.0,62820.0,0.0,976.0,14.0,0.0,Good Customers
369.0,1.0,2.0,63.0,86.0,2.0,73113.0,0.0,1001.0,15.0,0.0,Good Customers
388.0,1.0,2.0,41.0,9.0,3.0,84169.0,0.0,1919.0,20.0,1.0,Good Customers
378.0,0.0,0.0,69.0,30.0,3.0,42607.0,1.0,350.0,14.0,0.0,Bad Customers
378.0,0.0,2.0,69.0,73.0,3.0,74637.0,0.0,1650.0,25.0,1.0,Good Customers
18.0,1.0,2.0,68.0,25.0,7.0,46015.0,2.0,46.0,5.0,1.0,Good Customers
379.0,0.0,1.0,30.0,67.0,1.0,72354.0,0.0,1228.0,19.0,0.0,Good Customers
372.0,0.0,2.0,54.0,67.0,6.0,39858.0,1.0,95.0,7.0,1.0,Bad Customers
27.0,1.0,2.0,75.0,58.0,4.0,34469.0,2.0,62.0,9.0,0.0,Bad Customers
13.0,1.0,1.0,37.0,82.0,5.0,83033.0,1.0,1761.0,26.0,1.0,Good Customers
730.0,1.0,2.0,44.0,98.0,8.0,24401.0,0.0,467.0,16.0,0.0,Bad Customers
21.0,1.0,1.0,45.0,93.0,2.0,77583.0,0.0,1149.0,19.0,1.0,Good Customers
365.0,0.0,0.0,41.0,53.0,2.0,74116.0,0.0,2052.0,19.0,1.0,Good Customers
27.0,0.0,1.0,30.0,66.0,2.0,74293.0,0.0,1127.0,16.0,0.0,Good Customers
378.0,1.0,2.0,47.0,6.0,3.0,68397.0,1.0,1416.0,21.0,0.0,Good Customers
23.0,1.0,2.0,49.0,42.0,2.0,79632.0,0.0,1113.0,20.0,0.0,Good Customers
21.0,0.0,1.0,34.0,78.0,3.0,46107.0,1.0,125.0,7.0,0.0,Good Customers
749.0,0.0,2.0,72.0,29.0,7.0,64950.0,1.0,966.0,25.0,1.0,Good Customers
739.0,1.0,0.0,34.0,82.0,8.0,25443.0,1.0,32.0,5.0,0.0,Bad Customers
9.0,0.0,1.0,71.0,92.0,1.0,75127.0,0.0,833.0,19.0,0.0,Good Customers
6.0,1.0,2.0,52.0,78.0,8.0,32892.0,1.0,46.0,8.0,0.0,Bad Customers
371.0,1.0,1.0,52.0,54.0,4.0,71796.0,0.0,960.0,17.0,0.0,Good Customers
374.0,1.0,2.0,53.0,45.0,8.0,67536.0,1.0,1829.0,30.0,1.0,Good Customers
381.0,0.0,1.0,52.0,59.0,5.0,55239.0,1.0,779.0,26.0,0.0,Good Customers
386.0,0.0,2.0,48.0,8.0,6.0,60554.0,1.0,811.0,23.0,0.0,Good Customers
385.0,0.0,0.0,71.0,51.0,6.0,64831.0,2.0,1120.0,22.0,0.0,Good Customers
375.0,1.0,2.0,61.0,51.0,5.0,56067.0,1.0,725.0,20.0,0.0,Good Customers
368.0,0.0,1.0,40.0,76.0,1.0,82025.0,0.0,1187.0,12.0,1.0,Good Customers
392.0,1.0,1.0,70.0,62.0,2.0,94384.0,0.0,2302.0,18.0,1.0,Good Customers
739.0,0.0,0.0,37.0,86.0,7.0,14906.0,0.0,66.0,9.0,0.0,Bad Customers
760.0,1.0,2.0,36.0,60.0,8.0,51563.0,0.0,1250.0,19.0,1.0,Good Customers
15.0,1.0,0.0,41.0,56.0,3.0,57937.0,1.0,683.0,20.0,0.0,Good Customers
365.0,0.0,1.0,44.0,83.0,3.0,68274.0,2.0,305.0,13.0,0.0,Good Customers
389.0,1.0,1.0,46.0,92.0,4.0,39771.0,1.0,50.0,6.0,0.0,Bad Customers
760.0,0.0,0.0,48.0,31.0,8.0,67893.0,1.0,995.0,16.0,0.0,Good Customers
21.0,1.0,2.0,44.0,80.0,4.0,27922.0,1.0,41.0,6.0,0.0,Bad Customers
23.0,1.0,2.0,47.0,39.0,5.0,52190.0,2.0,77.0,9.0,1.0,Good Customers
367.0,0.0,2.0,50.0,20.0,6.0,44051.0,2.0,171.0,12.0,1.0,Good Customers
385.0,0.0,2.0,52.0,53.0,8.0,42767.0,2.0,131.0,7.0,0.0,Bad Customers
20.0,1.0,2.0,47.0,84.0,6.0,46106.0,2.0,54.0,5.0,0.0,Good Customers
386.0,1.0,2.0,47.0,50.0,8.0,16927.0,2.0,53.0,12.0,0.0,Bad Customers
760.0,1.0,1.0,58.0,96.0,5.0,59754.0,1.0,475.0,16.0,1.0,Good Customers
744.0,0.0,1.0,71.0,94.0,5.0,53700.0,1.0,694.0,22.0,0.0,Good Customers
24.0,1.0,1.0,50.0,25.0,5.0,59041.0,2.0,96.0,8.0,0.0,Good Customers
369.0,0.0,2.0,66.0,48.0,6.0,54237.0,1.0,361.0,16.0,0.0,Good Customers
740.0,0.0,1.0,56.0,65.0,2.0,70647.0,1.0,1079.0,26.0,0.0,Good Customers
24.0,0.0,2.0,61.0,69.0,5.0,52597.0,1.0,578.0,20.0,0.0,Good Customers
731.0,1.0,2.0,54.0,12.0,6.0,41021.0,1.0,64.0,7.0,1.0,Bad Customers
381.0,1.0,2.0,48.0,84.0,6.0,40233.0,1.0,149.0,13.0,0.0,Bad Customers
5.0,1.0,1.0,43.0,47.0,5.0,50183.0,2.0,231.0,17.0,0.0,Good Customers
383.0,1.0,1.0,64.0,87.0,4.0,54753.0,1.0,728.0,21.0,0.0,Good Customers
376.0,1.0,1.0,50.0,35.0,2.0,92955.0,0.0,1778.0,23.0,1.0,Good Customers
749.0,1.0,1.0,50.0,47.0,7.0,33471.0,1.0,93.0,10.0,0.0,Bad Customers
383.0,1.0,2.0,49.0,48.0,8.0,34596.0,1.0,23.0,4.0,1.0,Bad Customers
748.0,1.0,1.0,43.0,46.0,9.0,44010.0,1.0,662.0,24.0,0.0,Good Customers
29.0,1.0,1.0,35.0,27.0,1.0,84219.0,0.0,1198.0,18.0,0.0,Good Customers
379.0,1.0,2.0,55.0,37.0,7.0,40706.0,3.0,81.0,11.0,0.0,Bad Customers
749.0,1.0,0.0,35.0,8.0,8.0,15716.0,1.0,92.0,10.0,0.0,Bad Customers
378.0,0.0,0.0,64.0,29.0,5.0,59052.0,1.0,491.0,18.0,0.0,Good Customers
747.0,1.0,2.0,52.0,85.0,2.0,80573.0,0.0,1564.0,24.0,0.0,Good Customers
28.0,1.0,1.0,61.0,2.0,0.0,83715.0,0.0,926.0,24.0,0.0,Good Customers
760.0,1.0,2.0,64.0,66.0,1.0,82576.0,0.0,1910.0,19.0,1.0,Good Customers
384.0,1.0,2.0,58.0,60.0,7.0,56962.0,3.0,411.0,21.0,0.0,Good Customers
28.0,1.0,1.0,71.0,54.0,4.0,35704.0,2.0,94.0,9.0,0.0,Bad Customers
383.0,1.0,1.0,69.0,70.0,7.0,53103.0,1.0,1085.0,28.0,1.0,Good Customers
383.0,0.0,0.0,63.0,55.0,4.0,46779.0,2.0,23.0,4.0,0.0,Good Customers
8.0,0.0,1.0,58.0,20.0,14.0,4861.0,0.0,6.0,0.0,0.0,Bad Customers
388.0,0.0,2.0,44.0,78.0,7.0,33462.0,1.0,54.0,6.0,0.0,Bad Customers
381.0,0.0,1.0,45.0,63.0,6.0,63693.0,1.0,1150.0,29.0,0.0,Good Customers
380.0,1.0,1.0,73.0,17.0,3.0,80763.0,0.0,1415.0,23.0,1.0,Good Customers
374.0,1.0,2.0,49.0,43.0,4.0,65352.0,1.0,405.0,16.0,0.0,Good Customers
370.0,1.0,2.0,45.0,13.0,2.0,82170.0,0.0,1908.0,19.0,0.0,Good Customers
370.0,1.0,1.0,54.0,46.0,5.0,75759.0,0.0,2486.0,26.0,1.0,Good Customers
384.0,0.0,0.0,47.0,65.0,2.0,79689.0,0.0,1315.0,27.0,0.0,Good Customers
1.0,0.0,2.0,67.0,1.0,5.0,35340.0,2.0,45.0,7.0,0.0,Bad Customers
10.0,0.0,1.0,69.0,6.0,1.0,85683.0,0.0,1789.0,17.0,1.0,Good Customers
732.0,1.0,0.0,51.0,32.0,7.0,24884.0,1.0,19.0,4.0,0.0,Bad Customers
730.0,1.0,2.0,42.0,34.0,9.0,42021.0,1.0,573.0,22.0,1.0,Bad Customers
13.0,0.0,1.0,34.0,70.0,4.0,64449.0,1.0,805.0,24.0,0.0,Good Customers
8.0,0.0,1.0,69.0,49.0,3.0,64587.0,2.0,108.0,8.0,0.0,Good Customers
5.0,0.0,1.0,28.0,65.0,6.0,34824.0,0.0,23.0,4.0,0.0,Bad Customers
386.0,1.0,1.0,45.0,25.0,6.0,75437.0,0.0,1493.0,23.0,1.0,Good Customers
6.0,1.0,1.0,66.0,84.0,5.0,26091.0,2.0,89.0,9.0,0.0,Bad Customers
382.0,1.0,1.0,50.0,7.0,6.0,52845.0,1.0,936.0,25.0,1.0,Good Customers
392.0,0.0,1.0,67.0,34.0,4.0,46086.0,1.0,343.0,16.0,0.0,Good Customers
751.0,0.0,2.0,67.0,38.0,7.0,78028.0,1.0,528.0,20.0,1.0,Good Customers
386.0,0.0,2.0,36.0,1.0,1.0,95169.0,0.0,1901.0,12.0,1.0,Good Customers
369.0,1.0,0.0,42.0,25.0,8.0,56337.0,2.0,724.0,22.0,1.0,Good Customers
383.0,1.0,1.0,36.0,25.0,8.0,22434.0,1.0,58.0,7.0,0.0,Bad Customers
379.0,1.0,2.0,69.0,50.0,8.0,36930.0,1.0,297.0,16.0,0.0,Bad Customers
394.0,0.0,1.0,69.0,46.0,4.0,36130.0,1.0,488.0,21.0,1.0,Bad Customers
756.0,1.0,2.0,70.0,96.0,3.0,65569.0,1.0,859.0,23.0,0.0,Good Customers
384.0,1.0,1.0,71.0,57.0,1.0,83844.0,0.0,1574.0,20.0,1.0,Good Customers
5.0,1.0,1.0,55.0,47.0,8.0,19514.0,2.0,69.0,10.0,1.0,Bad Customers
386.0,0.0,2.0,60.0,52.0,6.0,36736.0,2.0,17.0,4.0,0.0,Bad Customers
736.0,1.0,1.0,44.0,30.0,5.0,77568.0,1.0,2194.0,21.0,1.0,Good Customers
20.0,1.0,2.0,47.0,63.0,2.0,49187.0,1.0,116.0,8.0,0.0,Good Customers
389.0,0.0,1.0,45.0,51.0,9.0,30168.0,1.0,279.0,18.0,0.0,Bad Customers
751.0,1.0,2.0,55.0,14.0,8.0,34053.0,1.0,103.0,7.0,0.0,Bad Customers
13.0,1.0,2.0,52.0,20.0,5.0,38196.0,2.0,44.0,9.0,0.0,Bad Customers
12.0,1.0,2.0,72.0,56.0,3.0,59412.0,0.0,406.0,15.0,0.0,Good Customers
24.0,1.0,0.0,58.0,41.0,3.0,70924.0,0.0,1363.0,20.0,1.0,Good Customers
368.0,1.0,1.0,54.0,72.0,2.0,54165.0,0.0,236.0,11.0,0.0,Good Customers
393.0,1.0,1.0,50.0,1.0,8.0,32300.0,1.0,39.0,5.0,0.0,Bad Customers
376.0,0.0,1.0,47.0,27.0,7.0,20180.0,0.0,137.0,8.0,0.0,Bad Customers
11.0,1.0,1.0,50.0,77.0,7.0,34961.0,1.0,79.0,10.0,0.0,Bad Customers
388.0,1.0,2.0,49.0,87.0,8.0,28440.0,1.0,63.0,6.0,0.0,Bad Customers
392.0,1.0,2.0,70.0,81.0,7.0,64504.0,3.0,1314.0,25.0,1.0,Good Customers
6.0,1.0,2.0,57.0,51.0,5.0,33564.0,1.0,71.0,6.0,0.0,Bad Customers
758.0,1.0,1.0,45.0,79.0,8.0,17345.0,1.0,58.0,7.0,0.0,Bad Customers
388.0,1.0,2.0,56.0,11.0,4.0,56320.0,1.0,702.0,21.0,0.0,Good Customers
374.0,0.0,1.0,45.0,54.0,7.0,28647.0,1.0,94.0,7.0,1.0,Bad Customers
367.0,0.0,0.0,36.0,93.0,9.0,15038.0,1.0,80.0,7.0,0.0,Bad Customers
394.0,0.0,2.0,65.0,0.0,4.0,32173.0,1.0,22.0,5.0,0.0,Bad Customers
757.0,1.0,0.0,59.0,54.0,6.0,68316.0,1.0,1211.0,32.0,0.0,Good Customers
366.0,1.0,1.0,52.0,21.0,3.0,74538.0,0.0,1461.0,22.0,1.0,Good Customers
379.0,0.0,1.0,52.0,58.0,3.0,91700.0,0.0,1968.0,20.0,1.0,Good Customers
5.0,1.0,1.0,54.0,3.0,2.0,68695.0,0.0,1091.0,16.0,0.0,Good Customers
374.0,1.0,0.0,46.0,99.0,8.0,31056.0,1.0,55.0,5.0,0.0,Bad Customers
19.0,1.0,1.0,50.0,70.0,2.0,79593.0,0.0,1366.0,19.0,1.0,Good Customers
732.0,0.0,1.0,43.0,65.0,8.0,28071.0,0.0,313.0,13.0,0.0,Bad Customers
5.0,1.0,2.0,65.0,44.0,4.0,37334.0,2.0,62.0,11.0,0.0,Bad Customers
377.0,0.0,2.0,51.0,6.0,7.0,46423.0,2.0,92.0,9.0,0.0,Good Customers
1.0,1.0,2.0,52.0,9.0,6.0,37126.0,1.0,72.0,6.0,1.0,Bad Customers
367.0,1.0,1.0,70.0,95.0,5.0,47703.0,1.0,655.0,21.0,0.0,Good Customers
8.0,1.0,1.0,64.0,70.0,3.0,61180.0,1.0,704.0,18.0,1.0,Good Customers
758.0,1.0,1.0,69.0,92.0,8.0,38998.0,2.0,54.0,8.0,0.0,Bad Customers
743.0,0.0,1.0,32.0,62.0,19.0,8028.0,0.0,178.0,16.0,0.0,Bad Customers
8.0,1.0,1.0,61.0,85.0,2.0,76081.0,0.0,1033.0,14.0,1.0,Good Customers
365.0,1.0,1.0,37.0,2.0,6.0,34728.0,1.0,36.0,5.0,1.0,Bad Customers
748.0,0.0,2.0,58.0,0.0,7.0,33168.0,1.0,122.0,10.0,0.0,Bad Customers
370.0,1.0,2.0,57.0,91.0,4.0,33585.0,1.0,122.0,7.0,0.0,Bad Customers
382.0,1.0,2.0,63.0,3.0,3.0,77037.0,1.0,1123.0,27.0,0.0,Good Customers
748.0,1.0,1.0,39.0,68.0,8.0,35196.0,1.0,497.0,18.0,1.0,Bad Customers
390.0,1.0,1.0,57.0,98.0,5.0,44529.0,1.0,691.0,25.0,1.0,Good Customers
24.0,1.0,0.0,58.0,41.0,3.0,70924.0,0.0,1363.0,20.0,1.0,Good Customers
25.0,1.0,2.0,57.0,16.0,8.0,28764.0,2.0,12.0,4.0,1.0,Bad Customers
380.0,1.0,2.0,74.0,82.0,5.0,69098.0,0.0,2440.0,25.0,0.0,Good Customers
382.0,0.0,0.0,53.0,1.0,6.0,25959.0,2.0,56.0,7.0,1.0,Bad Customers
391.0,1.0,2.0,40.0,64.0,7.0,27100.0,1.0,37.0,5.0,0.0,Bad Customers
756.0,0.0,1.0,38.0,68.0,2.0,70596.0,0.0,968.0,21.0,0.0,Good Customers
732.0,1.0,1.0,49.0,98.0,8.0,42557.0,1.0,270.0,15.0,0.0,Bad Customers
386.0,1.0,2.0,72.0,32.0,7.0,53312.0,0.0,278.0,12.0,0.0,Good Customers
734.0,0.0,1.0,71.0,87.0,3.0,72228.0,0.0,1250.0,22.0,0.0,Good Customers
365.0,1.0,1.0,36.0,84.0,1.0,67605.0,0.0,938.0,17.0,0.0,Good Customers
760.0,1.0,2.0,74.0,3.0,8.0,62845.0,2.0,1178.0,28.0,1.0,Good Customers
370.0,1.0,1.0,65.0,34.0,5.0,65196.0,2.0,1155.0,26.0,1.0,Good Customers
386.0,0.0,2.0,36.0,23.0,5.0,42000.0,0.0,653.0,20.0,1.0,Bad Customers
12.0,0.0,2.0,50.0,37.0,5.0,35860.0,2.0,49.0,6.0,1.0,Bad Customers
20.0,1.0,2.0,59.0,22.0,2.0,65526.0,1.0,506.0,17.0,0.0,Good Customers
749.0,1.0,1.0,62.0,19.0,7.0,16860.0,2.0,38.0,8.0,0.0,Bad Customers
30.0,0.0,1.0,31.0,7.0,1.0,83528.0,0.0,1650.0,23.0,1.0,Good Customers
758.0,0.0,0.0,58.0,52.0,6.0,64176.0,1.0,1826.0,33.0,0.0,Good Customers
757.0,0.0,1.0,67.0,91.0,8.0,22304.0,0.0,18.0,4.0,0.0,Bad Customers
27.0,1.0,1.0,45.0,93.0,2.0,67023.0,0.0,906.0,24.0,0.0,Good Customers
6.0,1.0,2.0,52.0,78.0,8.0,32892.0,1.0,46.0,8.0,0.0,Bad Customers
758.0,1.0,1.0,57.0,23.0,3.0,70713.0,1.0,1477.0,25.0,0.0,Good Customers
731.0,1.0,1.0,68.0,83.0,6.0,59925.0,1.0,766.0,23.0,0.0,Good Customers
7.0,1.0,1.0,70.0,92.0,5.0,39722.0,1.0,47.0,7.0,0.0,Bad Customers
377.0,1.0,1.0,65.0,4.0,6.0,46610.0,0.0,467.0,14.0,0.0,Good Customers
